[2025-04-29T20:43:39.498+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-04-29T20:43:39.515+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: portfolio_news_pipeline.check_historical_news manual__2025-04-29T20:43:38.495539+00:00 [queued]>
[2025-04-29T20:43:39.522+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: portfolio_news_pipeline.check_historical_news manual__2025-04-29T20:43:38.495539+00:00 [queued]>
[2025-04-29T20:43:39.523+0000] {taskinstance.py:2866} INFO - Starting attempt 1 of 2
[2025-04-29T20:43:39.540+0000] {taskinstance.py:2889} INFO - Executing <Task(_PythonDecoratedOperator): check_historical_news> on 2025-04-29 20:43:38.495539+00:00
[2025-04-29T20:43:39.547+0000] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70: DeprecationWarning: This process (pid=649) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2025-04-29T20:43:39.918+0000] {mongodb_client.py:77} INFO - News for JPMorgan on week 2025-02-25 00:00:00: missing
[2025-04-29T20:43:39.918+0000] {check_historical_news.py:35} INFO - Missing news for JPMorgan for week 2025-02-25 00:00:00
[2025-04-29T20:43:39.920+0000] {mongodb_client.py:77} INFO - News for JPMorgan on week 2025-02-18 00:00:00: missing
[2025-04-29T20:43:39.921+0000] {check_historical_news.py:35} INFO - Missing news for JPMorgan for week 2025-02-18 00:00:00
[2025-04-29T20:43:39.922+0000] {mongodb_client.py:77} INFO - News for JPMorgan on week 2025-02-11 00:00:00: missing
[2025-04-29T20:43:39.922+0000] {check_historical_news.py:35} INFO - Missing news for JPMorgan for week 2025-02-11 00:00:00
[2025-04-29T20:43:39.924+0000] {mongodb_client.py:77} INFO - News for Walmart on week 2025-04-29 00:00:00: missing
[2025-04-29T20:43:39.924+0000] {check_historical_news.py:35} INFO - Missing news for Walmart for week 2025-04-29 00:00:00
[2025-04-29T20:43:39.926+0000] {mongodb_client.py:77} INFO - News for Walmart on week 2025-04-22 00:00:00: missing
[2025-04-29T20:43:39.927+0000] {check_historical_news.py:35} INFO - Missing news for Walmart for week 2025-04-22 00:00:00
[2025-04-29T20:43:39.928+0000] {mongodb_client.py:77} INFO - News for Walmart on week 2025-04-15 00:00:00: missing
[2025-04-29T20:43:39.928+0000] {check_historical_news.py:35} INFO - Missing news for Walmart for week 2025-04-15 00:00:00
[2025-04-29T20:43:39.930+0000] {mongodb_client.py:77} INFO - News for Walmart on week 2025-04-08 00:00:00: missing
[2025-04-29T20:43:39.930+0000] {check_historical_news.py:35} INFO - Missing news for Walmart for week 2025-04-08 00:00:00
[2025-04-29T20:43:39.932+0000] {mongodb_client.py:77} INFO - News for Walmart on week 2025-04-01 00:00:00: missing
[2025-04-29T20:43:39.933+0000] {check_historical_news.py:35} INFO - Missing news for Walmart for week 2025-04-01 00:00:00
[2025-04-29T20:43:39.934+0000] {mongodb_client.py:77} INFO - News for Walmart on week 2025-03-25 00:00:00: missing
[2025-04-29T20:43:39.934+0000] {check_historical_news.py:35} INFO - Missing news for Walmart for week 2025-03-25 00:00:00
[2025-04-29T20:43:39.936+0000] {mongodb_client.py:77} INFO - News for Walmart on week 2025-03-18 00:00:00: missing
[2025-04-29T20:43:39.936+0000] {check_historical_news.py:35} INFO - Missing news for Walmart for week 2025-03-18 00:00:00
[2025-04-29T20:43:39.938+0000] {mongodb_client.py:77} INFO - News for Walmart on week 2025-03-11 00:00:00: missing
[2025-04-29T20:43:39.939+0000] {check_historical_news.py:35} INFO - Missing news for Walmart for week 2025-03-11 00:00:00
[2025-04-29T20:43:39.940+0000] {mongodb_client.py:77} INFO - News for Walmart on week 2025-03-04 00:00:00: missing
[2025-04-29T20:43:39.940+0000] {check_historical_news.py:35} INFO - Missing news for Walmart for week 2025-03-04 00:00:00
[2025-04-29T20:43:39.942+0000] {mongodb_client.py:77} INFO - News for Walmart on week 2025-02-25 00:00:00: missing
[2025-04-29T20:43:39.942+0000] {check_historical_news.py:35} INFO - Missing news for Walmart for week 2025-02-25 00:00:00
[2025-04-29T20:43:39.944+0000] {mongodb_client.py:77} INFO - News for Walmart on week 2025-02-18 00:00:00: missing
[2025-04-29T20:43:39.945+0000] {check_historical_news.py:35} INFO - Missing news for Walmart for week 2025-02-18 00:00:00
[2025-04-29T20:43:39.946+0000] {mongodb_client.py:77} INFO - News for Walmart on week 2025-02-11 00:00:00: missing
[2025-04-29T20:43:39.947+0000] {check_historical_news.py:35} INFO - Missing news for Walmart for week 2025-02-11 00:00:00
[2025-04-29T20:43:39.948+0000] {mongodb_client.py:77} INFO - News for Visa on week 2025-04-29 00:00:00: missing
[2025-04-29T20:43:39.949+0000] {check_historical_news.py:35} INFO - Missing news for Visa for week 2025-04-29 00:00:00
[2025-04-29T20:43:39.951+0000] {mongodb_client.py:77} INFO - News for Visa on week 2025-04-22 00:00:00: missing
[2025-04-29T20:43:39.951+0000] {check_historical_news.py:35} INFO - Missing news for Visa for week 2025-04-22 00:00:00
[2025-04-29T20:43:39.953+0000] {mongodb_client.py:77} INFO - News for Visa on week 2025-04-15 00:00:00: missing
[2025-04-29T20:43:39.953+0000] {check_historical_news.py:35} INFO - Missing news for Visa for week 2025-04-15 00:00:00
[2025-04-29T20:43:39.955+0000] {mongodb_client.py:77} INFO - News for Visa on week 2025-04-08 00:00:00: missing
[2025-04-29T20:43:39.956+0000] {check_historical_news.py:35} INFO - Missing news for Visa for week 2025-04-08 00:00:00
[2025-04-29T20:43:39.958+0000] {mongodb_client.py:77} INFO - News for Visa on week 2025-04-01 00:00:00: missing
[2025-04-29T20:43:39.958+0000] {check_historical_news.py:35} INFO - Missing news for Visa for week 2025-04-01 00:00:00
[2025-04-29T20:43:39.960+0000] {mongodb_client.py:77} INFO - News for Visa on week 2025-03-25 00:00:00: missing
[2025-04-29T20:43:39.960+0000] {check_historical_news.py:35} INFO - Missing news for Visa for week 2025-03-25 00:00:00
[2025-04-29T20:43:39.963+0000] {mongodb_client.py:77} INFO - News for Visa on week 2025-03-18 00:00:00: missing
[2025-04-29T20:43:39.964+0000] {check_historical_news.py:35} INFO - Missing news for Visa for week 2025-03-18 00:00:00
[2025-04-29T20:43:39.966+0000] {mongodb_client.py:77} INFO - News for Visa on week 2025-03-11 00:00:00: missing
[2025-04-29T20:43:39.967+0000] {check_historical_news.py:35} INFO - Missing news for Visa for week 2025-03-11 00:00:00
[2025-04-29T20:43:39.970+0000] {mongodb_client.py:77} INFO - News for Visa on week 2025-03-04 00:00:00: missing
[2025-04-29T20:43:39.970+0000] {check_historical_news.py:35} INFO - Missing news for Visa for week 2025-03-04 00:00:00
[2025-04-29T20:43:39.975+0000] {mongodb_client.py:77} INFO - News for Visa on week 2025-02-25 00:00:00: missing
[2025-04-29T20:43:39.976+0000] {check_historical_news.py:35} INFO - Missing news for Visa for week 2025-02-25 00:00:00
[2025-04-29T20:43:39.979+0000] {mongodb_client.py:77} INFO - News for Visa on week 2025-02-18 00:00:00: missing
[2025-04-29T20:43:39.980+0000] {check_historical_news.py:35} INFO - Missing news for Visa for week 2025-02-18 00:00:00
[2025-04-29T20:43:39.982+0000] {mongodb_client.py:77} INFO - News for Visa on week 2025-02-11 00:00:00: missing
[2025-04-29T20:43:39.983+0000] {check_historical_news.py:35} INFO - Missing news for Visa for week 2025-02-11 00:00:00
[2025-04-29T20:43:39.984+0000] {python.py:240} INFO - Done. Returned value was: [('Apple', datetime.datetime(2025, 4, 29, 0, 0)), ('Apple', datetime.datetime(2025, 3, 25, 0, 0)), ('Apple', datetime.datetime(2025, 3, 18, 0, 0)), ('Apple', datetime.datetime(2025, 3, 11, 0, 0)), ('Apple', datetime.datetime(2025, 3, 4, 0, 0)), ('Apple', datetime.datetime(2025, 2, 25, 0, 0)), ('Apple', datetime.datetime(2025, 2, 18, 0, 0)), ('Apple', datetime.datetime(2025, 2, 11, 0, 0)), ('Microsoft', datetime.datetime(2025, 4, 29, 0, 0)), ('Microsoft', datetime.datetime(2025, 3, 25, 0, 0)), ('Microsoft', datetime.datetime(2025, 3, 18, 0, 0)), ('Microsoft', datetime.datetime(2025, 3, 11, 0, 0)), ('Microsoft', datetime.datetime(2025, 3, 4, 0, 0)), ('Microsoft', datetime.datetime(2025, 2, 25, 0, 0)), ('Microsoft', datetime.datetime(2025, 2, 18, 0, 0)), ('Microsoft', datetime.datetime(2025, 2, 11, 0, 0)), ('Alphabet', datetime.datetime(2025, 4, 29, 0, 0)), ('Alphabet', datetime.datetime(2025, 4, 22, 0, 0)), ('Alphabet', datetime.datetime(2025, 4, 15, 0, 0)), ('Alphabet', datetime.datetime(2025, 4, 8, 0, 0)), ('Alphabet', datetime.datetime(2025, 4, 1, 0, 0)), ('Alphabet', datetime.datetime(2025, 3, 25, 0, 0)), ('Alphabet', datetime.datetime(2025, 3, 18, 0, 0)), ('Alphabet', datetime.datetime(2025, 3, 11, 0, 0)), ('Alphabet', datetime.datetime(2025, 3, 4, 0, 0)), ('Alphabet', datetime.datetime(2025, 2, 25, 0, 0)), ('Alphabet', datetime.datetime(2025, 2, 18, 0, 0)), ('Alphabet', datetime.datetime(2025, 2, 11, 0, 0)), ('Amazon', datetime.datetime(2025, 4, 29, 0, 0)), ('Amazon', datetime.datetime(2025, 4, 22, 0, 0)), ('Amazon', datetime.datetime(2025, 4, 15, 0, 0)), ('Amazon', datetime.datetime(2025, 4, 8, 0, 0)), ('Amazon', datetime.datetime(2025, 4, 1, 0, 0)), ('Amazon', datetime.datetime(2025, 3, 25, 0, 0)), ('Amazon', datetime.datetime(2025, 3, 18, 0, 0)), ('Amazon', datetime.datetime(2025, 3, 11, 0, 0)), ('Amazon', datetime.datetime(2025, 3, 4, 0, 0)), ('Amazon', datetime.datetime(2025, 2, 25, 0, 0)), ('Amazon', datetime.datetime(2025, 2, 18, 0, 0)), ('Amazon', datetime.datetime(2025, 2, 11, 0, 0)), ('Tesla', datetime.datetime(2025, 4, 29, 0, 0)), ('Tesla', datetime.datetime(2025, 3, 25, 0, 0)), ('Tesla', datetime.datetime(2025, 3, 18, 0, 0)), ('Tesla', datetime.datetime(2025, 3, 11, 0, 0)), ('Tesla', datetime.datetime(2025, 3, 4, 0, 0)), ('Tesla', datetime.datetime(2025, 2, 25, 0, 0)), ('Tesla', datetime.datetime(2025, 2, 18, 0, 0)), ('Tesla', datetime.datetime(2025, 2, 11, 0, 0)), ('NVIDIA', datetime.datetime(2025, 4, 29, 0, 0)), ('NVIDIA', datetime.datetime(2025, 4, 22, 0, 0)), ('NVIDIA', datetime.datetime(2025, 4, 15, 0, 0)), ('NVIDIA', datetime.datetime(2025, 4, 8, 0, 0)), ('NVIDIA', datetime.datetime(2025, 4, 1, 0, 0)), ('NVIDIA', datetime.datetime(2025, 3, 25, 0, 0)), ('NVIDIA', datetime.datetime(2025, 3, 18, 0, 0)), ('NVIDIA', datetime.datetime(2025, 3, 11, 0, 0)), ('NVIDIA', datetime.datetime(2025, 3, 4, 0, 0)), ('NVIDIA', datetime.datetime(2025, 2, 25, 0, 0)), ('NVIDIA', datetime.datetime(2025, 2, 18, 0, 0)), ('NVIDIA', datetime.datetime(2025, 2, 11, 0, 0)), ('Meta', datetime.datetime(2025, 4, 29, 0, 0)), ('Meta', datetime.datetime(2025, 4, 22, 0, 0)), ('Meta', datetime.datetime(2025, 4, 15, 0, 0)), ('Meta', datetime.datetime(2025, 4, 8, 0, 0)), ('Meta', datetime.datetime(2025, 4, 1, 0, 0)), ('Meta', datetime.datetime(2025, 3, 25, 0, 0)), ('Meta', datetime.datetime(2025, 3, 18, 0, 0)), ('Meta', datetime.datetime(2025, 3, 11, 0, 0)), ('Meta', datetime.datetime(2025, 3, 4, 0, 0)), ('Meta', datetime.datetime(2025, 2, 25, 0, 0)), ('Meta', datetime.datetime(2025, 2, 18, 0, 0)), ('Meta', datetime.datetime(2025, 2, 11, 0, 0)), ('JPMorgan', datetime.datetime(2025, 4, 29, 0, 0)), ('JPMorgan', datetime.datetime(2025, 4, 22, 0, 0)), ('JPMorgan', datetime.datetime(2025, 4, 15, 0, 0)), ('JPMorgan', datetime.datetime(2025, 4, 8, 0, 0)), ('JPMorgan', datetime.datetime(2025, 4, 1, 0, 0)), ('JPMorgan', datetime.datetime(2025, 3, 25, 0, 0)), ('JPMorgan', datetime.datetime(2025, 3, 18, 0, 0)), ('JPMorgan', datetime.datetime(2025, 3, 11, 0, 0)), ('JPMorgan', datetime.datetime(2025, 3, 4, 0, 0)), ('JPMorgan', datetime.datetime(2025, 2, 25, 0, 0)), ('JPMorgan', datetime.datetime(2025, 2, 18, 0, 0)), ('JPMorgan', datetime.datetime(2025, 2, 11, 0, 0)), ('Walmart', datetime.datetime(2025, 4, 29, 0, 0)), ('Walmart', datetime.datetime(2025, 4, 22, 0, 0)), ('Walmart', datetime.datetime(2025, 4, 15, 0, 0)), ('Walmart', datetime.datetime(2025, 4, 8, 0, 0)), ('Walmart', datetime.datetime(2025, 4, 1, 0, 0)), ('Walmart', datetime.datetime(2025, 3, 25, 0, 0)), ('Walmart', datetime.datetime(2025, 3, 18, 0, 0)), ('Walmart', datetime.datetime(2025, 3, 11, 0, 0)), ('Walmart', datetime.datetime(2025, 3, 4, 0, 0)), ('Walmart', datetime.datetime(2025, 2, 25, 0, 0)), ('Walmart', datetime.datetime(2025, 2, 18, 0, 0)), ('Walmart', datetime.datetime(2025, 2, 11, 0, 0)), ('Visa', datetime.datetime(2025, 4, 29, 0, 0)), ('Visa', datetime.datetime(2025, 4, 22, 0, 0)), ('Visa', datetime.datetime(2025, 4, 15, 0, 0)), ('Visa', datetime.datetime(2025, 4, 8, 0, 0)), ('Visa', datetime.datetime(2025, 4, 1, 0, 0)), ('Visa', datetime.datetime(2025, 3, 25, 0, 0)), ('Visa', datetime.datetime(2025, 3, 18, 0, 0)), ('Visa', datetime.datetime(2025, 3, 11, 0, 0)), ('Visa', datetime.datetime(2025, 3, 4, 0, 0)), ('Visa', datetime.datetime(2025, 2, 25, 0, 0)), ('Visa', datetime.datetime(2025, 2, 18, 0, 0)), ('Visa', datetime.datetime(2025, 2, 11, 0, 0))]
[2025-04-29T20:43:40.013+0000] {taskinstance.py:340} INFO - ::group::Post task execution logs
[2025-04-29T20:43:40.015+0000] {taskinstance.py:352} INFO - Marking task as SUCCESS. dag_id=portfolio_news_pipeline, task_id=check_historical_news, run_id=manual__2025-04-29T20:43:38.495539+00:00, execution_date=20250429T204338, start_date=20250429T204339, end_date=20250429T204340
[2025-04-29T20:43:40.045+0000] {local_task_job_runner.py:266} INFO - Task exited with return code 0
[2025-04-29T20:43:40.078+0000] {taskinstance.py:3895} INFO - 1 downstream tasks scheduled from follow-on schedule check
[2025-04-29T20:43:40.081+0000] {local_task_job_runner.py:245} INFO - ::endgroup::
