[2025-04-29T20:43:48.340+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-04-29T20:43:48.357+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: portfolio_news_pipeline.check_historical_news manual__2025-04-29T20:43:45.954625+00:00 [queued]>
[2025-04-29T20:43:48.364+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: portfolio_news_pipeline.check_historical_news manual__2025-04-29T20:43:45.954625+00:00 [queued]>
[2025-04-29T20:43:48.364+0000] {taskinstance.py:2866} INFO - Starting attempt 1 of 2
[2025-04-29T20:43:48.377+0000] {taskinstance.py:2889} INFO - Executing <Task(_PythonDecoratedOperator): check_historical_news> on 2025-04-29 20:43:45.954625+00:00
[2025-04-29T20:43:48.383+0000] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70: DeprecationWarning: This process (pid=665) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2025-04-29T20:43:48.384+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'portfolio_news_pipeline', 'check_historical_news', 'manual__2025-04-29T20:43:45.954625+00:00', '--job-id', '13', '--raw', '--subdir', 'DAGS_FOLDER/news_pipeline.py', '--cfg-path', '/tmp/tmp517vosxj']
[2025-04-29T20:43:48.940+0000] {check_historical_news.py:35} INFO - Missing news for Meta for week 2025-02-18 00:00:00
[2025-04-29T20:43:48.944+0000] {mongodb_client.py:77} INFO - News for Meta on week 2025-02-11 00:00:00: missing
[2025-04-29T20:43:48.945+0000] {check_historical_news.py:35} INFO - Missing news for Meta for week 2025-02-11 00:00:00
[2025-04-29T20:43:48.949+0000] {mongodb_client.py:77} INFO - News for JPMorgan on week 2025-04-29 00:00:00: missing
[2025-04-29T20:43:48.950+0000] {check_historical_news.py:35} INFO - Missing news for JPMorgan for week 2025-04-29 00:00:00
[2025-04-29T20:43:48.954+0000] {mongodb_client.py:77} INFO - News for JPMorgan on week 2025-04-22 00:00:00: missing
[2025-04-29T20:43:48.955+0000] {check_historical_news.py:35} INFO - Missing news for JPMorgan for week 2025-04-22 00:00:00
[2025-04-29T20:43:48.958+0000] {mongodb_client.py:77} INFO - News for JPMorgan on week 2025-04-15 00:00:00: missing
[2025-04-29T20:43:48.959+0000] {check_historical_news.py:35} INFO - Missing news for JPMorgan for week 2025-04-15 00:00:00
[2025-04-29T20:43:48.963+0000] {mongodb_client.py:77} INFO - News for JPMorgan on week 2025-04-08 00:00:00: missing
[2025-04-29T20:43:48.964+0000] {check_historical_news.py:35} INFO - Missing news for JPMorgan for week 2025-04-08 00:00:00
[2025-04-29T20:43:48.968+0000] {mongodb_client.py:77} INFO - News for JPMorgan on week 2025-04-01 00:00:00: missing
[2025-04-29T20:43:48.969+0000] {check_historical_news.py:35} INFO - Missing news for JPMorgan for week 2025-04-01 00:00:00
[2025-04-29T20:43:48.973+0000] {mongodb_client.py:77} INFO - News for JPMorgan on week 2025-03-25 00:00:00: missing
[2025-04-29T20:43:48.973+0000] {check_historical_news.py:35} INFO - Missing news for JPMorgan for week 2025-03-25 00:00:00
[2025-04-29T20:43:48.976+0000] {mongodb_client.py:77} INFO - News for JPMorgan on week 2025-03-18 00:00:00: missing
[2025-04-29T20:43:48.977+0000] {check_historical_news.py:35} INFO - Missing news for JPMorgan for week 2025-03-18 00:00:00
[2025-04-29T20:43:48.980+0000] {mongodb_client.py:77} INFO - News for JPMorgan on week 2025-03-11 00:00:00: missing
[2025-04-29T20:43:48.981+0000] {check_historical_news.py:35} INFO - Missing news for JPMorgan for week 2025-03-11 00:00:00
[2025-04-29T20:43:48.985+0000] {mongodb_client.py:77} INFO - News for JPMorgan on week 2025-03-04 00:00:00: missing
[2025-04-29T20:43:48.985+0000] {check_historical_news.py:35} INFO - Missing news for JPMorgan for week 2025-03-04 00:00:00
[2025-04-29T20:43:48.989+0000] {mongodb_client.py:77} INFO - News for JPMorgan on week 2025-02-25 00:00:00: missing
[2025-04-29T20:43:48.990+0000] {check_historical_news.py:35} INFO - Missing news for JPMorgan for week 2025-02-25 00:00:00
[2025-04-29T20:43:48.992+0000] {mongodb_client.py:77} INFO - News for JPMorgan on week 2025-02-18 00:00:00: missing
[2025-04-29T20:43:48.993+0000] {check_historical_news.py:35} INFO - Missing news for JPMorgan for week 2025-02-18 00:00:00
[2025-04-29T20:43:48.996+0000] {mongodb_client.py:77} INFO - News for JPMorgan on week 2025-02-11 00:00:00: missing
[2025-04-29T20:43:48.997+0000] {check_historical_news.py:35} INFO - Missing news for JPMorgan for week 2025-02-11 00:00:00
[2025-04-29T20:43:48.999+0000] {mongodb_client.py:77} INFO - News for Walmart on week 2025-04-29 00:00:00: missing
[2025-04-29T20:43:49.001+0000] {check_historical_news.py:35} INFO - Missing news for Walmart for week 2025-04-29 00:00:00
[2025-04-29T20:43:49.003+0000] {mongodb_client.py:77} INFO - News for Walmart on week 2025-04-22 00:00:00: missing
[2025-04-29T20:43:49.004+0000] {check_historical_news.py:35} INFO - Missing news for Walmart for week 2025-04-22 00:00:00
[2025-04-29T20:43:49.006+0000] {mongodb_client.py:77} INFO - News for Walmart on week 2025-04-15 00:00:00: missing
[2025-04-29T20:43:49.007+0000] {check_historical_news.py:35} INFO - Missing news for Walmart for week 2025-04-15 00:00:00
[2025-04-29T20:43:49.009+0000] {mongodb_client.py:77} INFO - News for Walmart on week 2025-04-08 00:00:00: missing
[2025-04-29T20:43:49.010+0000] {check_historical_news.py:35} INFO - Missing news for Walmart for week 2025-04-08 00:00:00
[2025-04-29T20:43:49.013+0000] {mongodb_client.py:77} INFO - News for Walmart on week 2025-04-01 00:00:00: missing
[2025-04-29T20:43:49.013+0000] {check_historical_news.py:35} INFO - Missing news for Walmart for week 2025-04-01 00:00:00
[2025-04-29T20:43:49.016+0000] {mongodb_client.py:77} INFO - News for Walmart on week 2025-03-25 00:00:00: missing
[2025-04-29T20:43:49.016+0000] {check_historical_news.py:35} INFO - Missing news for Walmart for week 2025-03-25 00:00:00
[2025-04-29T20:43:49.019+0000] {mongodb_client.py:77} INFO - News for Walmart on week 2025-03-18 00:00:00: missing
[2025-04-29T20:43:49.020+0000] {check_historical_news.py:35} INFO - Missing news for Walmart for week 2025-03-18 00:00:00
[2025-04-29T20:43:49.022+0000] {mongodb_client.py:77} INFO - News for Walmart on week 2025-03-11 00:00:00: missing
[2025-04-29T20:43:49.022+0000] {check_historical_news.py:35} INFO - Missing news for Walmart for week 2025-03-11 00:00:00
[2025-04-29T20:43:49.027+0000] {mongodb_client.py:77} INFO - News for Walmart on week 2025-03-04 00:00:00: missing
[2025-04-29T20:43:49.027+0000] {check_historical_news.py:35} INFO - Missing news for Walmart for week 2025-03-04 00:00:00
[2025-04-29T20:43:49.030+0000] {mongodb_client.py:77} INFO - News for Walmart on week 2025-02-25 00:00:00: missing
[2025-04-29T20:43:49.031+0000] {check_historical_news.py:35} INFO - Missing news for Walmart for week 2025-02-25 00:00:00
[2025-04-29T20:43:49.033+0000] {mongodb_client.py:77} INFO - News for Walmart on week 2025-02-18 00:00:00: missing
[2025-04-29T20:43:49.034+0000] {check_historical_news.py:35} INFO - Missing news for Walmart for week 2025-02-18 00:00:00
[2025-04-29T20:43:49.037+0000] {mongodb_client.py:77} INFO - News for Walmart on week 2025-02-11 00:00:00: missing
[2025-04-29T20:43:49.037+0000] {check_historical_news.py:35} INFO - Missing news for Walmart for week 2025-02-11 00:00:00
[2025-04-29T20:43:49.039+0000] {mongodb_client.py:77} INFO - News for Visa on week 2025-04-29 00:00:00: missing
[2025-04-29T20:43:49.039+0000] {check_historical_news.py:35} INFO - Missing news for Visa for week 2025-04-29 00:00:00
[2025-04-29T20:43:49.040+0000] {mongodb_client.py:77} INFO - News for Visa on week 2025-04-22 00:00:00: missing
[2025-04-29T20:43:49.041+0000] {check_historical_news.py:35} INFO - Missing news for Visa for week 2025-04-22 00:00:00
[2025-04-29T20:43:49.044+0000] {mongodb_client.py:77} INFO - News for Visa on week 2025-04-15 00:00:00: missing
[2025-04-29T20:43:49.044+0000] {check_historical_news.py:35} INFO - Missing news for Visa for week 2025-04-15 00:00:00
[2025-04-29T20:43:49.046+0000] {mongodb_client.py:77} INFO - News for Visa on week 2025-04-08 00:00:00: missing
[2025-04-29T20:43:49.047+0000] {check_historical_news.py:35} INFO - Missing news for Visa for week 2025-04-08 00:00:00
[2025-04-29T20:43:49.049+0000] {mongodb_client.py:77} INFO - News for Visa on week 2025-04-01 00:00:00: missing
[2025-04-29T20:43:49.050+0000] {check_historical_news.py:35} INFO - Missing news for Visa for week 2025-04-01 00:00:00
[2025-04-29T20:43:49.051+0000] {mongodb_client.py:77} INFO - News for Visa on week 2025-03-25 00:00:00: missing
[2025-04-29T20:43:49.051+0000] {check_historical_news.py:35} INFO - Missing news for Visa for week 2025-03-25 00:00:00
[2025-04-29T20:43:49.054+0000] {mongodb_client.py:77} INFO - News for Visa on week 2025-03-18 00:00:00: missing
[2025-04-29T20:43:49.054+0000] {check_historical_news.py:35} INFO - Missing news for Visa for week 2025-03-18 00:00:00
[2025-04-29T20:43:49.056+0000] {mongodb_client.py:77} INFO - News for Visa on week 2025-03-11 00:00:00: missing
[2025-04-29T20:43:49.056+0000] {check_historical_news.py:35} INFO - Missing news for Visa for week 2025-03-11 00:00:00
[2025-04-29T20:43:49.058+0000] {mongodb_client.py:77} INFO - News for Visa on week 2025-03-04 00:00:00: missing
[2025-04-29T20:43:49.059+0000] {check_historical_news.py:35} INFO - Missing news for Visa for week 2025-03-04 00:00:00
[2025-04-29T20:43:49.061+0000] {mongodb_client.py:77} INFO - News for Visa on week 2025-02-25 00:00:00: missing
[2025-04-29T20:43:49.061+0000] {check_historical_news.py:35} INFO - Missing news for Visa for week 2025-02-25 00:00:00
[2025-04-29T20:43:49.063+0000] {mongodb_client.py:77} INFO - News for Visa on week 2025-02-18 00:00:00: missing
[2025-04-29T20:43:49.063+0000] {check_historical_news.py:35} INFO - Missing news for Visa for week 2025-02-18 00:00:00
[2025-04-29T20:43:49.065+0000] {mongodb_client.py:77} INFO - News for Visa on week 2025-02-11 00:00:00: missing
[2025-04-29T20:43:49.066+0000] {check_historical_news.py:35} INFO - Missing news for Visa for week 2025-02-11 00:00:00
[2025-04-29T20:43:49.066+0000] {python.py:240} INFO - Done. Returned value was: [('Apple', datetime.datetime(2025, 4, 29, 0, 0)), ('Apple', datetime.datetime(2025, 3, 25, 0, 0)), ('Apple', datetime.datetime(2025, 3, 18, 0, 0)), ('Apple', datetime.datetime(2025, 3, 11, 0, 0)), ('Apple', datetime.datetime(2025, 3, 4, 0, 0)), ('Apple', datetime.datetime(2025, 2, 25, 0, 0)), ('Apple', datetime.datetime(2025, 2, 18, 0, 0)), ('Apple', datetime.datetime(2025, 2, 11, 0, 0)), ('Microsoft', datetime.datetime(2025, 4, 29, 0, 0)), ('Microsoft', datetime.datetime(2025, 3, 25, 0, 0)), ('Microsoft', datetime.datetime(2025, 3, 18, 0, 0)), ('Microsoft', datetime.datetime(2025, 3, 11, 0, 0)), ('Microsoft', datetime.datetime(2025, 3, 4, 0, 0)), ('Microsoft', datetime.datetime(2025, 2, 25, 0, 0)), ('Microsoft', datetime.datetime(2025, 2, 18, 0, 0)), ('Microsoft', datetime.datetime(2025, 2, 11, 0, 0)), ('Alphabet', datetime.datetime(2025, 4, 29, 0, 0)), ('Alphabet', datetime.datetime(2025, 4, 22, 0, 0)), ('Alphabet', datetime.datetime(2025, 4, 15, 0, 0)), ('Alphabet', datetime.datetime(2025, 4, 8, 0, 0)), ('Alphabet', datetime.datetime(2025, 4, 1, 0, 0)), ('Alphabet', datetime.datetime(2025, 3, 25, 0, 0)), ('Alphabet', datetime.datetime(2025, 3, 18, 0, 0)), ('Alphabet', datetime.datetime(2025, 3, 11, 0, 0)), ('Alphabet', datetime.datetime(2025, 3, 4, 0, 0)), ('Alphabet', datetime.datetime(2025, 2, 25, 0, 0)), ('Alphabet', datetime.datetime(2025, 2, 18, 0, 0)), ('Alphabet', datetime.datetime(2025, 2, 11, 0, 0)), ('Amazon', datetime.datetime(2025, 4, 29, 0, 0)), ('Amazon', datetime.datetime(2025, 4, 22, 0, 0)), ('Amazon', datetime.datetime(2025, 4, 15, 0, 0)), ('Amazon', datetime.datetime(2025, 4, 8, 0, 0)), ('Amazon', datetime.datetime(2025, 4, 1, 0, 0)), ('Amazon', datetime.datetime(2025, 3, 25, 0, 0)), ('Amazon', datetime.datetime(2025, 3, 18, 0, 0)), ('Amazon', datetime.datetime(2025, 3, 11, 0, 0)), ('Amazon', datetime.datetime(2025, 3, 4, 0, 0)), ('Amazon', datetime.datetime(2025, 2, 25, 0, 0)), ('Amazon', datetime.datetime(2025, 2, 18, 0, 0)), ('Amazon', datetime.datetime(2025, 2, 11, 0, 0)), ('Tesla', datetime.datetime(2025, 4, 29, 0, 0)), ('Tesla', datetime.datetime(2025, 3, 25, 0, 0)), ('Tesla', datetime.datetime(2025, 3, 18, 0, 0)), ('Tesla', datetime.datetime(2025, 3, 11, 0, 0)), ('Tesla', datetime.datetime(2025, 3, 4, 0, 0)), ('Tesla', datetime.datetime(2025, 2, 25, 0, 0)), ('Tesla', datetime.datetime(2025, 2, 18, 0, 0)), ('Tesla', datetime.datetime(2025, 2, 11, 0, 0)), ('NVIDIA', datetime.datetime(2025, 4, 29, 0, 0)), ('NVIDIA', datetime.datetime(2025, 4, 22, 0, 0)), ('NVIDIA', datetime.datetime(2025, 4, 15, 0, 0)), ('NVIDIA', datetime.datetime(2025, 4, 8, 0, 0)), ('NVIDIA', datetime.datetime(2025, 4, 1, 0, 0)), ('NVIDIA', datetime.datetime(2025, 3, 25, 0, 0)), ('NVIDIA', datetime.datetime(2025, 3, 18, 0, 0)), ('NVIDIA', datetime.datetime(2025, 3, 11, 0, 0)), ('NVIDIA', datetime.datetime(2025, 3, 4, 0, 0)), ('NVIDIA', datetime.datetime(2025, 2, 25, 0, 0)), ('NVIDIA', datetime.datetime(2025, 2, 18, 0, 0)), ('NVIDIA', datetime.datetime(2025, 2, 11, 0, 0)), ('Meta', datetime.datetime(2025, 4, 29, 0, 0)), ('Meta', datetime.datetime(2025, 4, 22, 0, 0)), ('Meta', datetime.datetime(2025, 4, 15, 0, 0)), ('Meta', datetime.datetime(2025, 4, 8, 0, 0)), ('Meta', datetime.datetime(2025, 4, 1, 0, 0)), ('Meta', datetime.datetime(2025, 3, 25, 0, 0)), ('Meta', datetime.datetime(2025, 3, 18, 0, 0)), ('Meta', datetime.datetime(2025, 3, 11, 0, 0)), ('Meta', datetime.datetime(2025, 3, 4, 0, 0)), ('Meta', datetime.datetime(2025, 2, 25, 0, 0)), ('Meta', datetime.datetime(2025, 2, 18, 0, 0)), ('Meta', datetime.datetime(2025, 2, 11, 0, 0)), ('JPMorgan', datetime.datetime(2025, 4, 29, 0, 0)), ('JPMorgan', datetime.datetime(2025, 4, 22, 0, 0)), ('JPMorgan', datetime.datetime(2025, 4, 15, 0, 0)), ('JPMorgan', datetime.datetime(2025, 4, 8, 0, 0)), ('JPMorgan', datetime.datetime(2025, 4, 1, 0, 0)), ('JPMorgan', datetime.datetime(2025, 3, 25, 0, 0)), ('JPMorgan', datetime.datetime(2025, 3, 18, 0, 0)), ('JPMorgan', datetime.datetime(2025, 3, 11, 0, 0)), ('JPMorgan', datetime.datetime(2025, 3, 4, 0, 0)), ('JPMorgan', datetime.datetime(2025, 2, 25, 0, 0)), ('JPMorgan', datetime.datetime(2025, 2, 18, 0, 0)), ('JPMorgan', datetime.datetime(2025, 2, 11, 0, 0)), ('Walmart', datetime.datetime(2025, 4, 29, 0, 0)), ('Walmart', datetime.datetime(2025, 4, 22, 0, 0)), ('Walmart', datetime.datetime(2025, 4, 15, 0, 0)), ('Walmart', datetime.datetime(2025, 4, 8, 0, 0)), ('Walmart', datetime.datetime(2025, 4, 1, 0, 0)), ('Walmart', datetime.datetime(2025, 3, 25, 0, 0)), ('Walmart', datetime.datetime(2025, 3, 18, 0, 0)), ('Walmart', datetime.datetime(2025, 3, 11, 0, 0)), ('Walmart', datetime.datetime(2025, 3, 4, 0, 0)), ('Walmart', datetime.datetime(2025, 2, 25, 0, 0)), ('Walmart', datetime.datetime(2025, 2, 18, 0, 0)), ('Walmart', datetime.datetime(2025, 2, 11, 0, 0)), ('Visa', datetime.datetime(2025, 4, 29, 0, 0)), ('Visa', datetime.datetime(2025, 4, 22, 0, 0)), ('Visa', datetime.datetime(2025, 4, 15, 0, 0)), ('Visa', datetime.datetime(2025, 4, 8, 0, 0)), ('Visa', datetime.datetime(2025, 4, 1, 0, 0)), ('Visa', datetime.datetime(2025, 3, 25, 0, 0)), ('Visa', datetime.datetime(2025, 3, 18, 0, 0)), ('Visa', datetime.datetime(2025, 3, 11, 0, 0)), ('Visa', datetime.datetime(2025, 3, 4, 0, 0)), ('Visa', datetime.datetime(2025, 2, 25, 0, 0)), ('Visa', datetime.datetime(2025, 2, 18, 0, 0)), ('Visa', datetime.datetime(2025, 2, 11, 0, 0))]
[2025-04-29T20:43:49.087+0000] {taskinstance.py:340} INFO - ::group::Post task execution logs
[2025-04-29T20:43:49.088+0000] {taskinstance.py:352} INFO - Marking task as SUCCESS. dag_id=portfolio_news_pipeline, task_id=check_historical_news, run_id=manual__2025-04-29T20:43:45.954625+00:00, execution_date=20250429T204345, start_date=20250429T204348, end_date=20250429T204349
[2025-04-29T20:43:49.121+0000] {local_task_job_runner.py:266} INFO - Task exited with return code 0
[2025-04-29T20:43:49.141+0000] {taskinstance.py:3895} INFO - 1 downstream tasks scheduled from follow-on schedule check
[2025-04-29T20:43:49.143+0000] {local_task_job_runner.py:245} INFO - ::endgroup::
